Date,Call_Amount,Call_WACR,Call_Min,Call_Max,Triparty_Amount,Triparty_WACR,MarketRepo_Amount,MarketRepo_WACR,Overnight_Total,MSF_Amount,MSF_Rate,SDF_Amount,SDF_Rate
2022-01-14,1845.6,3.346643,2.7,3.5,2063.35,3.017026,0.0,,3908.95,484.0,4.25,,
2022-01-15,705.95,3.068086,2.65,3.6,6474.95,3.4392,0.0,,7180.9,44.0,4.25,,
2022-01-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,8.0,4.25,,
2022-01-18,10230.44,3.616699,2.1,4.53,360572.3,3.6619,118589.7,3.6443,489504.415,192.0,4.25,,
2022-01-19,7378.83,3.666385,2.1,4.5,345282.2,4.0302,118283.29,3.9739,471051.22,4350.0,4.25,,
2022-01-21,8069.96,3.998169,2.2,4.55,359992.4,4.1956,107128.92,4.2568,475274.28,590.0,4.25,,
2022-01-23,0.0,,0.0,0.0,0.0,,0.0,,0.0,21.0,4.25,,
2022-01-24,8793.5,3.979383,2.2,4.5,372840.65,4.2043,103583.61,4.266,485305.76,525.0,4.25,,
2022-01-25,8244.46,3.658068,2.2,4.0,392371.25,3.9075,108182.7,3.883,508906.41,360.0,4.25,,
2022-01-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,61.0,4.25,,
2022-01-27,8548.01,3.677562,2.2,4.25,404920.2,4.0438,119687.54,4.0359,533203.75,32.0,4.25,,
2022-01-29,596.2,2.886498,2.7,3.25,7289.75,3.4259,6.0,3.2,7891.95,244.0,4.25,,
2022-01-30,0.0,,0.0,0.0,0.0,,0.0,,0.0,21.0,4.25,,
2022-01-31,7995.89,3.219913,2.0,3.4,432730.3,3.1741,79826.63,3.2512,520552.82,160.0,4.25,,
2022-02-01,7819.75,3.25038,2.2,3.6,402801.15,3.3857,92219.78,3.45,502883.68,93.0,4.25,,
2022-02-02,7415.55,3.292507,2.2,3.8,411954.2,3.4605,103402.71,3.5222,522815.46,92.0,4.25,,
2022-02-03,7806.73,3.226458,2.2,3.5,410268.85,3.3052,98669.84,3.3416,516793.42,3.0,4.25,,
2022-02-04,626.9,2.918982,2.7,3.54,1838.5,0.8531,0.0,,2490.4,528.0,4.25,,
2022-02-05,627.65,2.92397,2.7,3.25,6876.2,4.0816,39.0,3.2,7542.85,1013.0,4.25,,
2022-02-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,8505.0,4.25,,
2022-02-08,7775.7,3.258052,2.2,3.5,427795.15,3.4047,125078.88,3.3006,560649.73,310.0,4.25,,
2022-02-09,7207.09,3.281138,2.2,3.6,432711.15,3.4624,100299.86,3.411,540218.1,305.0,4.25,,
2022-02-10,6779.98,3.271983,2.0,3.6,432770.85,3.4851,107574.19,3.4464,547125.02,441.0,4.25,,
2022-02-11,7460.65000000001,3.284646,2.2,3.55,437351.85,3.2769,97038.68,3.3783,541866.18,894.0,4.25,,
2022-02-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,58.0,4.25,,
2022-02-14,7979.5,3.273656,2.2,3.6,395884.5,3.3706,103968.62,3.377,507832.62,1063.0,4.25,,
2022-02-15,8333.53,3.264916,2.0,3.45,427951.6,3.3325,105885.79,3.3472,542170.92,1341.0,4.25,,
2022-02-16,7513.45,3.242508,2.2,3.45,410421.05,3.2655,112262.46,3.3242,530211.96,980.0,4.25,,
2022-02-17,7089.98,3.215424,2.2,3.45,411941.55,3.2238,113915.64,3.2411,532962.17,855.0,4.25,,
2022-02-18,8439.03,3.285581,2.0,3.55,388478.0,3.3631,118499.5,3.3875,515431.53,750.0,4.25,,
2022-02-20,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.0,4.25,,
2022-02-21,9147.92,3.327206,2.0,3.8,401740.1,3.4785,123759.1,3.4483,534667.12,766.0,4.25,,
2022-02-22,7665.85,3.316691,2.2,3.65,409983.1,3.4519,122609.61,3.507,540283.56,1532.0,4.25,,
2022-02-23,7564.25,3.290847,2.2,3.55,409378.9,3.3578,115135.35,3.4032,532303.5,1137.0,4.25,,
2022-02-24,8557.41,3.272227,2.0,3.5,395083.0,3.3408,124551.34,3.3765,528249.65,1007.0,4.25,,
2022-02-25,7429.99,3.275124,2.2,3.5,412582.65,3.2539,117514.57,3.324,537562.21,1858.0,4.25,,
2022-02-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,88.0,4.25,,
2022-02-28,7696.11,3.289156,2.2,3.6,376262.65,3.2301,119620.81,3.2373,503579.57,1176.0,4.25,,
2022-03-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,1203.0,4.25,,
2022-03-02,8234.44,3.267738,2.2,3.45,366076.95,3.2544,120526.47,3.28,494872.86,1090.0,4.25,,
2022-03-03,8376.2,3.279415,2.2,3.55,376714.3,3.2494,129145.08,3.2619,514285.48,1114.0,4.25,,
2022-03-04,548.98,2.95255,2.7,3.45,5540.5,0.888741,0.0,,6139.38,1243.0,4.25,,
2022-03-05,1233.95,3.234126,2.4,3.5,6670.45,3.5057,10.0,3.3,7914.4,414.0,4.25,,
2022-03-06,0.0,,0.0,0.0,0.0,,0.0,,0.0,66.0,4.25,,
2022-03-07,7603.34,3.293177,2.0,3.65,375979.9,3.4268,135872.04,3.4841,519538.18,1156.0,4.25,,
2022-03-08,6617.51,3.276771,2.0,3.65,382609.35,3.4988,151052.28,3.5019,540309.24,952.0,4.25,,
2022-03-09,7802.59,3.321201,2.0,3.65,372860.6,3.5198,140495.92,3.5733,521359.11,804.0,4.25,,
2022-03-10,9830.25,3.453087,2.0,4.0,360539.1,3.770618,141114.52,3.6895,511518.97,5437.0,4.25,,
2022-03-11,8495.81,3.284241,2.0,3.5,368832.3,3.2605,125648.48,3.3731,503056.39,897.0,4.25,,
2022-03-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,6.0,4.25,,
2022-03-14,7736.69,3.243862,2.2,3.45,371072.2,3.2199,121030.65,3.2725,499926.04,1547.0,4.25,,
2022-03-15,7437.05,3.243577,2.2,3.45,350066.95,3.2691,118118.53,3.2806,475622.53,870.0,4.25,,
2022-03-16,7705.01,3.244695,2.0,3.55,344745.85,3.2901,111888.49,3.2804,464417.25,609.0,4.25,,
2022-03-17,781.55,3.191152,2.7,3.6,3073.25,2.914987,0.0,,3939.8,1559.0,4.25,,
2022-03-19,630.95,2.931017,2.7,3.65,16214.45,3.4252,48.0,3.0063,16893.4,1857.0,4.25,,
2022-03-20,0.0,,0.0,0.0,0.0,,0.0,,0.0,42.0,4.25,,
2022-03-21,9801.35,3.334195,2.0,3.6,361436.5,3.4021,129660.8,3.4847,500966.65,491.0,4.25,,
2022-03-22,9503.25,3.360508,2.0,3.85,370094.5,3.5625,133351.04,3.5419,513003.79,248.0,4.25,,
2022-03-23,7708.1,3.299963,2.0,3.7,370028.8,3.5077,127784.01,3.5192,505520.91,227.0,4.25,,
2022-03-24,14239.92,3.407517,2.0,3.6,365722.65,3.4566,127090.73,3.4486,507053.3,2608.0,4.25,,
2022-03-25,11325.66,3.301483,2.2,3.5,348388.5,3.299,122009.5,3.3321,481723.66,11.0,4.25,,
2022-03-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,26.0,4.25,,
2022-03-28,10398.31,3.293513,2.0,3.5,382799.65,3.2668,103671.12,3.2771,496869.08,344.0,4.25,,
2022-03-29,9753.92,3.306048,2.2,3.6,354281.4,3.3924,119616.67,3.3977,483689.99,0.0,4.25,,
2022-03-30,11484.75,3.269493,2.2,3.6,339887.25,3.3788,102443.35,3.3389,453815.35,5.0,4.25,,
2022-03-31,7013.25,3.556571,2.2,4.1,325705.55,3.6374,128003.95,3.5557,460722.75,52.0,4.25,,
2022-04-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,568.0,4.25,,
2022-04-03,0.0,,0.0,0.0,0.0,,0.0,,0.0,111.0,4.25,,
2022-04-04,9308.26,3.251316,2.2,3.4,344847.35,3.132,109958.58,3.1685,464152.19,7.0,4.25,,
2022-04-05,11105.02,3.265363,2.2,3.55,350152.4,3.4055,122915.92,3.3391,484261.34,1.0,4.25,,
2022-04-06,8365.77,3.26282,2.2,3.6,354084.8,3.3388,120309.85,3.2783,482870.42,52.0,4.25,,
2022-04-07,12343.0,3.27427,2.2,3.55,360162.35,3.364,126186.48,3.2949,498721.83,2748.0,4.25,,
2022-04-08,8556.47,3.327449,2.2,3.8,395106.85,3.3378,123666.15,3.4328,527329.47,33.0,4.25,234996.0,3.75
2022-04-10,0.0,,0.0,0.0,0.0,,0.0,,0.0,80.0,4.25,8041.0,3.75
2022-04-11,8492.87,3.434698,2.2,3.8,393625.8,3.5433,113277.84,3.2058,515416.51,292.0,4.25,235650.0,3.75
2022-04-12,8152.59,3.441843,2.2,3.8,373991.5,3.5472,121064.24,3.2403,503208.33,70.0,4.25,243159.0,3.75
2022-04-13,788.11,3.36559,2.9,3.8,4441.1,3.634364,0.0,,5229.21,113.0,4.25,210299.0,3.75
2022-04-16,2144.1,3.694713,2.9,4.0,31937.9,4.0,7617.83,4.0148,41699.83,706.0,4.25,37909.0,3.75
2022-04-17,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.0,4.25,6253.0,3.75
2022-04-18,9253.55,3.514405,2.2,3.85,406126.6,3.5588,107743.47,3.2733,523225.62,284.0,4.25,234424.0,3.75
2022-04-20,8487.61,3.517856,2.2,3.95,377175.9,3.5748,108375.55,3.2536,494064.06,735.0,4.25,186363.0,3.75
2022-04-21,9234.84,3.531711,2.2,3.9,370501.35,3.6838,123760.03,3.4062,503516.22,152.0,4.25,118136.0,3.75
2022-04-22,8441.66,3.545145,2.3,3.99,364254.35,3.7506,124745.72,3.3339,497476.73,140.0,4.25,166762.0,3.75
2022-04-24,0.0,,0.0,0.0,0.0,,0.0,,0.0,28.0,4.25,3907.0,3.75
2022-04-25,8831.29,3.567574,2.3,3.9,354615.75,3.7434,119344.59,3.4721,482816.63,155.0,4.25,136450.0,3.75
2022-04-26,9202.6,3.598518,2.3,4.0,366333.3,3.7871,111760.92,3.5294,487521.82,248.0,4.25,141119.0,3.75
2022-04-27,10377.57,3.633635,2.3,3.95,368925.8,3.7841,119274.11,3.5935,498602.48,4.0,4.25,133241.0,3.75
2022-04-28,11548.58,3.637959,2.3,3.95,367466.75,3.8073,121849.54,3.6699,500864.87,22.0,4.25,91837.0,3.75
2022-04-29,594.57,3.143549,2.9,3.94,2886.2,3.461081,0.0,,3480.77,58.0,4.25,110806.0,3.75
2022-04-30,466.33,3.192299,2.9,4.0,15941.4,3.874,228.0,3.65,16635.73,1643.0,4.25,42694.0,3.75
2022-05-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,217.0,4.25,9331.0,3.75
2022-05-02,9524.38,3.645136,2.3,3.9,314234.6,3.7568,132089.53,3.7261,455953.51,0.0,4.25,138634.0,3.75
2022-05-03,0.0,,0.0,0.0,0.0,,0.0,,0.0,385.0,4.25,29461.0,3.75
2022-05-04,9960.11,3.670756,2.3,4.4,315485.0,3.7623,124929.22,3.7163,450449.33,39.0,4.65,182820.0,4.15
2022-05-05,13135.56,4.057677,2.3,4.35,326148.95,4.1437,142211.57,4.1238,481571.08,0.0,4.65,160606.0,4.15
2022-05-06,420.74,3.57086,3.2,4.25,2720.0,4.042735,0.0,,3165.74,65.0,4.65,197576.0,4.15
2022-05-07,487.92,3.646198,3.2,4.5,11924.6,4.2717,40.0,4.09,12452.52,1808.0,4.65,27713.0,4.15
2022-05-08,0.0,,0.0,0.0,0.0,,0.0,,0.0,71.0,4.65,7685.0,4.15
2022-05-09,9550.1,4.046209,2.3,4.3,324806.75,4.071,124333.99,4.0871,458715.84,0.0,4.65,209839.0,4.15
2022-05-10,10740.55,4.088071,2.3,4.35,325439.25,4.0431,126951.35,4.0213,463151.15,380.0,4.65,223949.0,4.15
2022-05-11,10054.4,4.042969,2.3,4.35,327273.9,4.0264,135880.55,3.9676,473233.85,179.0,4.65,220982.0,4.15
2022-05-12,11609.69,4.057314,2.3,4.3,344822.3,4.0452,140327.33,4.0142,496784.32,820.0,4.65,227181.0,4.15
2022-05-13,10596.39,4.081525,2.0,4.3,354326.6,4.0502,137824.22,4.0105,503276.21,248.0,4.65,221801.0,4.15
2022-05-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,782.0,4.65,34454.0,4.15
2022-05-17,10771.36,4.052097,2.3,4.3,390724.0,4.0396,110561.92,4.0764,512162.28,152.0,4.65,281767.0,4.15
2022-05-18,10317.59,4.03708,2.3,4.3,401835.0,4.0117,102104.92,4.0226,514257.51,171.0,4.65,248364.0,4.15
2022-05-19,9318.24,4.000833,2.3,4.35,393063.55,4.0384,114730.52,4.0346,517112.31,795.0,4.65,230186.0,4.15
2022-05-20,843.65,3.575861,3.3,4.0,5832.9,4.035732,360.0,4.11,7036.55,1009.0,4.65,139323.0,4.15
2022-05-21,738.65,3.803405,3.3,4.4,8472.9,4.227,50.0,4.05,9261.55,134.0,4.65,33270.0,4.15
2022-05-22,0.0,,0.0,0.0,0.0,,0.0,,0.0,3.0,4.65,5029.0,4.15
2022-05-23,11534.64,4.125909,2.3,4.35,412334.15,4.1479,102112.3,4.1341,526181.09,408.0,4.65,155767.0,4.15
2022-05-24,9557.52,4.075786,2.4,4.3,399905.95,4.1115,99226.32,4.1106,508734.79,396.0,4.65,147489.0,4.15
2022-05-25,11005.98,4.106483,2.3,4.35,389683.3,4.1294,110869.46,4.0897,511603.74,312.0,4.65,134054.0,4.15
2022-05-26,10778.07,4.082565,2.3,4.4,392603.3,4.1708,112906.75,4.1218,516433.12,52.0,4.65,126696.0,4.15
2022-05-27,10198.89,4.09355,2.35,4.35,391060.0,4.1948,123041.77,4.1451,524345.66,101.0,4.65,120712.0,4.15
2022-05-29,0.0,,0.0,0.0,0.0,,0.0,,0.0,28.0,4.65,6085.0,4.15
2022-05-30,11319.06,4.106743,2.0,4.3,380178.3,4.1847,127172.83,4.1562,518760.19,130.0,4.65,112822.0,4.15
2022-05-31,10939.32,4.087543,2.4,4.3,386245.95,4.1512,146982.42,4.1501,544167.69,0.0,4.65,144101.0,4.15
2022-06-01,12737.33,4.133777,2.35,4.5,386829.35,4.1015,111068.69,4.1128,510635.37,304.0,4.65,194418.0,4.15
2022-06-02,11865.95,4.073827,2.35,4.45,381481.0,4.0742,116110.36,4.0809,509557.31,100.0,4.65,181860.0,4.15
2022-06-03,919.13,3.828993,3.3,4.35,3859.25,3.885494,0.0,,4808.38,547.0,4.65,369177.0,4.15
2022-06-04,1265.15,3.879666,3.25,4.25,5184.1,4.2209,0.0,,6449.25,11.0,4.65,36922.0,4.15
2022-06-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,6.0,4.65,3279.0,4.15
2022-06-06,14927.21,4.152272,2.35,4.5,386118.9,4.0528,119453.82,4.0635,520519.93,313.0,4.65,357750.0,4.15
2022-06-07,12747.23,4.109565,2.35,4.4,382459.5,4.0569,116930.63,4.059,512137.36,302.0,4.65,354623.0,4.15
2022-06-08,13057.37,4.367636,2.35,4.95,390402.0,4.5307,109932.25,4.5365,513391.62,6.0,5.15,366780.0,4.65
2022-06-09,15184.98,4.602087,2.35,4.8,392702.0,4.5315,112754.87,4.5546,520641.85,0.0,5.15,359114.0,4.65
2022-06-10,11777.14,4.538938,2.35,4.8,422908.75,4.5412,117537.76,4.5217,552223.65,0.0,5.15,392400.0,4.65
2022-06-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,115.0,5.15,7042.0,4.65
2022-06-13,12266.78,4.54506,3.3,4.8,433422.6,4.5351,106468.08,4.5427,552157.46,305.0,5.15,395240.0,4.65
2022-06-14,10723.86,4.540427,2.3,4.8,426216.35,4.5377,110967.77,4.4328,547907.98,310.0,5.15,398525.0,4.65
2022-06-15,11190.77,4.535197,3.3,4.8,405673.7,4.5448,117713.02,4.558,534577.49,102.0,5.15,384055.0,4.65
2022-06-16,11922.57,4.540759,2.35,4.8,421173.15,4.561,116129.21,4.5607,549424.93,100.0,5.15,324432.0,4.65
2022-06-17,1327.1,4.091813,3.75,4.8,3018.0,4.671013,0.0,,4385.1,7.0,5.15,166192.0,4.65
2022-06-18,1373.97,4.281,3.8,4.51,6182.4,4.6433,38.0,4.6,7594.37,107.0,5.15,24184.0,4.65
2022-06-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,44.0,5.15,2182.0,4.65
2022-06-20,12103.81,4.584085,2.3,4.8,430572.3,4.7133,130623.3,4.6936,573379.41,572.0,5.15,152479.0,4.65
2022-06-21,13247.02,4.616374,2.35,4.9,412298.6,4.6963,145781.1,4.6803,571326.72,85.0,5.15,146287.0,4.65
2022-06-22,12292.27,4.609561,2.5,4.9,423416.45,4.7154,142931.7,4.6974,578640.42,3054.0,5.15,145947.0,4.65
2022-06-24,12609.98,4.663722,3.3,4.9,424279.9,4.7682,159391.12,4.7231,596316.0,219.0,5.15,133218.0,4.65
2022-06-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,27.0,5.15,5000.0,4.65
2022-06-27,14275.98,4.677772,2.5,5.0,407482.6,4.7567,150028.28,4.7413,571816.86,175.0,5.15,149138.0,4.65
2022-06-28,14274.3,4.679106,2.5,4.95,393039.7,4.7348,148056.83,4.7357,555370.83,181.0,5.15,168722.0,4.65
2022-06-29,20303.16,4.753728,3.3,4.95,390194.05,4.6608,132308.59,4.6747,542805.8,3411.0,5.15,186977.0,4.65
2022-06-30,12730.02,4.745223,3.25,5.1,381991.75,4.6868,139002.85,4.6217,533724.62,640.0,5.15,223562.0,4.65
2022-07-01,1181.3,4.300614,3.8,5.0,4246.0,4.773319,50.0,4.6,5572.3,504.0,5.15,149825.0,4.65
2022-07-02,1291.43,4.283921,3.7,4.9,13142.65,4.6472,0.0,,14434.08,25.0,5.15,44424.0,4.65
2022-07-03,0.0,,0.0,0.0,0.0,,0.0,,0.0,4.0,5.15,4919.0,4.65
2022-07-04,16932.34,4.724278,3.0,4.95,393745.75,4.6664,169746.6,4.7187,580519.69,202.0,5.15,161099.0,4.65
2022-07-05,15620.69,4.716598,3.3,4.9,367879.7,4.6377,136604.81,4.6474,520150.2,327.0,5.15,196499.0,4.65
2022-07-06,13909.54,4.688492,3.0,4.85,344904.8,4.6354,141120.35,4.6479,499959.69,322.0,5.15,159209.0,4.65
2022-07-07,15207.72,4.680094,3.3,4.85,346508.85,4.663,144235.24,4.6762,506001.81,352.0,5.15,125646.0,4.65
2022-07-08,14031.28,4.681184,3.3,4.85,368289.7,4.7527,138092.59,4.7325,520488.57,370.0,5.15,115902.0,4.65
2022-07-10,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.0,5.15,7094.0,4.65
2022-07-11,14136.58,4.692925,3.3,4.9,362419.75,4.763,127729.23,4.7686,504380.56,1367.0,5.15,94077.0,4.65
2022-07-12,11710.21,4.657581,3.3,4.9,361401.05,4.7306,134981.27,4.766,508177.53,277.0,5.15,116810.0,4.65
2022-07-13,13919.61,4.667701,3.3,4.85,352268.35,4.6594,137030.45,4.7021,503218.41,298.0,5.15,135917.0,4.65
2022-07-14,14850.16,4.678719,3.3,4.85,367471.05,4.6508,126496.51,4.6817,508817.72,120.0,5.15,122152.0,4.65
2022-07-15,1046.02,4.463831,3.8,5.05,4253.3,4.796063,0.0,,5299.32,1089.0,5.15,100227.0,4.65
2022-07-16,705.8,4.308395,3.8,4.95,10891.0,4.7048,36.0,4.55,11632.8,37.0,5.15,27914.0,4.65
2022-07-17,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.0,5.15,4475.0,4.65
2022-07-18,14735.46,4.704946,2.5,4.9,366120.45,4.7843,130097.22,4.7914,510953.13,83.0,5.15,88341.0,4.65
2022-07-19,14316.95,4.737332,2.5,4.92,366397.6,4.7887,137900.26,4.81,518914.81,1175.0,5.15,88597.0,4.65
2022-07-20,15665.47,4.755662,3.3,4.9,342801.45,4.817,135891.5,4.8322,494408.42,890.0,5.15,73537.0,4.65
2022-07-21,17303.05,4.81915,3.3,5.25,335303.65,5.0581,134966.46,4.9899,487623.16,3661.0,5.15,50435.0,4.65
2022-07-22,14576.47,4.983819,3.3,5.3,347560.2,5.1496,132034.23,5.1418,494170.9,15456.0,5.15,49796.0,4.65
2022-07-24,0.0,,0.0,0.0,0.0,,0.0,,0.0,60.0,5.15,3960.0,4.65
2022-07-25,14590.08,5.057664,3.3,5.4,351329.3,5.1495,124973.6,5.1546,490892.98,59312.0,5.15,51909.0,4.65
2022-07-26,13259.27,5.091964,3.3,5.5,360211.2,5.1545,121573.39,5.1753,495043.86,29032.0,5.15,48205.0,4.65
2022-07-27,11742.45,5.072015,3.3,5.45,362041.15,5.1545,121793.24,5.1713,495661.84,33001.0,5.15,51810.0,4.65
2022-07-28,11831.4,5.064773,3.3,5.4,349140.55,5.1539,121353.09,5.1822,482360.04,10161.0,5.15,50759.0,4.65
2022-07-29,1364.98,4.439551,3.8,5.1,7948.7,5.026318,0.0,,9313.68,139.0,5.15,148888.0,4.65
2022-07-30,618.87,4.24002,3.8,4.51,22442.55,4.7839,159.0,4.63,23220.42,778.0,5.15,37268.0,4.65
2022-07-31,0.0,,0.0,0.0,0.0,,0.0,,0.0,14.0,5.15,4964.0,4.65
2022-08-01,12187.48,4.744279,3.35,4.95,356299.55,4.5978,131746.22,4.7613,500256.25,1079.0,5.15,215676.0,4.65
2022-08-02,12042.1,4.664855,3.25,4.85,343225.55,4.5237,127606.67,4.6078,482944.32,1307.0,5.15,286943.0,4.65
2022-08-03,13735.48,4.658803,3.25,4.85,355845.95,4.5245,126011.72,4.6045,495893.15,1695.0,5.15,277871.0,4.65
2022-08-04,10492.23,4.591032,3.25,4.8,363098.1,4.5198,121018.03,4.5926,494668.36,1518.0,5.15,299271.0,4.65
2022-08-05,799.65,4.442437,3.8,4.8,2819.65,4.482644,0.0,,3769.3,1295.0,5.65,255858.0,5.15
2022-08-06,518.47,4.452287,4.0,5.4,6750.95,5.3347,15.0,5.0,7284.42,3252.0,5.65,22648.0,5.15
2022-08-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,137.0,5.65,3809.0,5.15
2022-08-08,12608.51,5.107934,3.5,5.3,365835.85,5.1155,131086.14,5.1382,509610.5,1523.0,5.65,175249.0,5.15
2022-08-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,2203.0,5.65,40813.0,5.15
2022-08-10,11233.53,5.098006,3.5,5.3,378972.05,5.1309,131404.21,5.1595,521659.79,1715.0,5.65,200045.0,5.15
2022-08-11,11083.16,5.055876,3.25,5.25,379973.65,5.1069,135596.47,5.1535,526748.28,1905.0,5.65,211305.0,5.15
2022-08-12,13029.69,5.173478,3.5,5.5,383926.45,5.2722,150136.24,5.2992,547635.38,2786.0,5.65,129659.0,5.15
2022-08-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,4580.0,5.65,50175.0,5.15
2022-08-17,11838.88,5.082551,3.5,5.3,392511.6,5.158,133600.74,5.1897,537951.22,2315.0,5.65,155566.0,5.15
2022-08-18,9791.55,5.093132,3.5,5.3,385941.0,5.158,139423.1,5.1938,535265.65,1595.0,5.65,183520.0,5.15
2022-08-19,1234.15,4.91469,4.1,5.1,4280.5,4.912865,0.0,,5689.65,1681.0,5.65,125180.0,5.15
2022-08-20,810.85,4.405217,4.1,5.1,9121.95,5.3739,71.0,5.12,10003.8,516.0,5.65,39886.0,5.15
2022-08-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,12.0,5.65,4365.0,5.15
2022-08-22,11465.21,5.106557,3.8,5.35,416150.95,5.203,142490.29,5.2219,570246.45,2107.0,5.65,107279.0,5.15
2022-08-23,11634.23,5.122216,3.8,5.35,424507.1,5.1984,141853.07,5.2163,578244.4,2590.0,5.65,135686.0,5.15
2022-08-24,11005.79,5.081488,3.8,5.3,418698.1,5.1826,139866.99,5.207,569735.88,2490.0,5.65,132406.0,5.15
2022-08-25,14265.95,5.132359,3.8,5.4,412788.55,5.1705,135785.75,5.1851,563130.25,1561.0,5.65,144918.0,5.15
2022-08-26,11804.0,5.147753,3.8,5.45,411476.95,5.2827,142838.64,5.272,566194.59,4034.0,5.65,112050.0,5.15
2022-08-28,0.0,,0.0,0.0,0.0,,0.0,,0.0,11.0,5.65,3329.0,5.15
2022-08-29,13325.48,5.152934,3.8,5.45,396450.15,5.2316,150223.75,5.2367,560094.38,3113.0,5.65,112464.0,5.15
2022-08-30,12103.39,5.21071,3.8,5.7,383220.25,5.4341,165067.95,5.3443,560391.59,2176.0,5.65,74466.0,5.15
2022-08-31,0.0,,0.0,0.0,0.0,,0.0,,0.0,2678.0,5.65,50988.0,5.15
2022-09-01,12925.79,5.304864,3.8,5.65,410964.45,5.4215,153777.73,5.4518,577667.97,2082.0,5.65,151032.0,5.15
2022-09-02,556.9,4.426665,4.0,5.15,1955.85,4.946881,0.0,,2592.75,2056.0,5.65,180516.0,5.15
2022-09-03,819.17,4.722923,4.0,5.3,5364.3,5.1621,121.59,5.0666,6305.06,136.0,5.65,38067.0,5.15
2022-09-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,183.0,5.65,3192.0,5.15
2022-09-05,12271.14,5.119352,3.8,5.3,403736.7,5.1071,114130.09,5.1727,530557.93,2177.0,5.65,211710.0,5.15
2022-09-06,10513.77,5.077901,3.8,5.35,381397.15,5.1168,127086.9,5.1527,519062.82,2544.0,5.65,193085.0,5.15
2022-09-07,11487.34,5.079504,3.8,5.25,392623.5,5.1336,122989.67,5.1561,527200.51,3526.0,5.65,167522.0,5.15
2022-09-08,11233.38,5.065307,3.8,5.3,394514.5,5.1394,126020.99,5.1465,531843.87,2895.0,5.65,141854.0,5.15
2022-09-09,11745.59,5.145161,3.8,5.4,403318.5,5.21,132331.28,5.2288,547475.37,2029.0,5.65,143462.0,5.15
2022-09-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,23.0,5.65,6725.0,5.15
2022-09-12,11546.98,5.128589,3.8,5.3,388677.1,5.1811,124037.05,5.1875,524346.13,1012.0,5.65,102331.0,5.15
2022-09-13,10854.71,5.130914,3.8,5.35,385704.8,5.1702,121164.77,5.1947,517819.28,755.0,5.65,93091.0,5.15
2022-09-14,10912.0,5.126557,3.8,5.35,380902.6,5.1579,121909.65,5.1968,513869.25,800.0,5.65,110677.0,5.15
2022-09-15,11419.65,5.166561,3.8,5.4,370036.15,5.2987,126446.23,5.2869,507902.03,1291.0,5.65,90998.0,5.15
2022-09-16,493.61,4.654031,4.1,5.6,4049.5,5.273295,932.24,5.15,5475.35,13409.0,5.65,61548.0,5.15
2022-09-17,411.88,4.45633,4.1,5.65,12999.25,5.5365,56.0,5.4795,13467.13,626.0,5.65,25054.0,5.15
2022-09-18,0.0,,0.0,0.0,0.0,,0.0,,0.0,8006.0,5.65,3248.0,5.15
2022-09-19,9881.0,5.378549,4.0,5.8,397693.2,5.6207,135362.94,5.572,543167.14,11125.0,5.65,56315.0,5.15
2022-09-20,13056.75,5.470694,4.0,5.8,410312.1,5.648,139739.12,5.622,563607.97,30561.0,5.65,53788.0,5.15
2022-09-21,13475.26,5.538553,3.8,5.85,421068.75,5.646,135047.08,5.6389,569691.09,26904.0,5.65,60343.0,5.15
2022-09-22,14220.23,5.509406,3.8,5.8,409715.6,5.5345,135067.54,5.6011,559542.37,410.0,5.65,122441.0,5.15
2022-09-23,14145.36,5.396058,3.8,5.7,440584.15,5.453,150701.96,5.4373,605431.47,9657.0,5.65,97762.0,5.15
2022-09-25,0.0,,0.0,0.0,0.0,,0.0,,0.0,190.0,5.65,3820.0,5.15
2022-09-26,12951.56,5.354211,3.8,5.75,452679.95,5.5239,154177.42,5.4128,619808.93,9586.0,5.65,82161.0,5.15
2022-09-27,12896.18,5.443381,3.8,5.75,452750.5,5.6459,151105.53,5.5329,616802.21,23866.0,5.65,89003.0,5.15
